"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"06/01/2022";"2100";"13,3";"13,4";"12,6";"87,0";"89,0";"82,0";"11,2";"11,2";"10,3";"860,0";"860,1";"859,9";"2,3";"136,0";"6,6";"520,40";"0,0"
"06/01/2022";"2200";"12,4";"13,4";"12,4";"91,0";"91,0";"84,0";"11,0";"11,2";"10,4";"859,9";"860,0";"859,9";"3,2";"141,0";"6,2";"387,10";"0,0"
"06/01/2022";"2300";"11,7";"12,5";"11,7";"92,0";"92,0";"91,0";"10,4";"11,0";"10,4";"860,0";"860,0";"859,9";"3,2";"135,0";"6,8";"15,00";"0,0"
"07/01/2022";"0000";"11,4";"11,7";"11,3";"93,0";"94,0";"92,0";"10,2";"10,5";"10,2";"860,5";"860,5";"859,9";"3,1";"128,0";"6,8";"";"0,0"
"07/01/2022";"0100";"11,1";"11,4";"11,1";"92,0";"93,0";"90,0";"9,9";"10,3";"9,7";"861,0";"861,0";"860,5";"2,0";"116,0";"6,0";"";"0,0"
"07/01/2022";"0200";"11,3";"11,5";"11,1";"89,0";"93,0";"88,0";"9,6";"10,0";"9,4";"861,1";"861,2";"861,0";"2,8";"109,0";"6,0";"";"0,0"
"07/01/2022";"0300";"10,9";"11,4";"10,9";"92,0";"92,0";"87,0";"9,7";"9,7";"9,2";"860,8";"861,1";"860,8";"1,4";"120,0";"6,0";"";"0,0"
"07/01/2022";"0400";"10,9";"11,1";"10,8";"88,0";"95,0";"88,0";"9,1";"10,1";"9,0";"860,3";"860,8";"860,2";"2,4";"106,0";"5,8";"";"0,0"
"07/01/2022";"0500";"10,5";"10,9";"10,5";"90,0";"90,0";"87,0";"8,9";"9,3";"8,5";"859,5";"860,3";"859,5";"2,5";"107,0";"6,7";"";"0,0"
"07/01/2022";"0600";"9,2";"10,5";"9,1";"87,0";"90,0";"84,0";"7,1";"8,9";"7,1";"859,2";"859,5";"859,2";"1,7";"113,0";"6,6";"";"0,0"
"07/01/2022";"0700";"8,8";"9,2";"8,7";"88,0";"89,0";"86,0";"6,9";"7,2";"6,9";"859,2";"859,2";"859,1";"1,8";"115,0";"4,1";"";"0,0"
"07/01/2022";"0800";"8,6";"8,8";"8,5";"88,0";"89,0";"88,0";"6,7";"7,0";"6,7";"859,5";"859,5";"859,1";"2,4";"106,0";"5,2";"";"0,0"
"07/01/2022";"0900";"9,2";"9,2";"8,4";"89,0";"90,0";"88,0";"7,4";"7,5";"6,7";"860,3";"860,3";"859,5";"2,7";"106,0";"4,4";"47,90";"0,0"
"07/01/2022";"1000";"10,9";"11,0";"9,2";"86,0";"89,0";"86,0";"8,7";"8,9";"7,5";"860,7";"860,7";"860,3";"2,9";"103,0";"4,9";"706,70";"0,0"
"07/01/2022";"1100";"12,4";"12,7";"10,9";"80,0";"86,0";"80,0";"9,2";"9,9";"8,7";"861,1";"861,1";"860,6";"3,0";"110,0";"5,2";"1627,90";"0,0"
"07/01/2022";"1200";"14,1";"14,1";"12,2";"73,0";"82,0";"72,0";"9,4";"9,7";"8,6";"861,6";"861,7";"861,1";"2,2";"111,0";"5,0";"2508,90";"0,0"
"07/01/2022";"1300";"15,9";"16,2";"14,1";"65,0";"75,0";"62,0";"9,4";"10,4";"8,2";"862,0";"862,1";"861,6";"2,0";"91,0";"4,2";"3255,00";"0,0"
"07/01/2022";"1400";"17,3";"17,6";"15,9";"63,0";"69,0";"60,0";"10,1";"10,9";"9,1";"862,2";"862,2";"862,0";"2,4";"106,0";"4,6";"3812,00";"0,0"
"07/01/2022";"1500";"18,1";"18,2";"16,8";"63,0";"68,0";"60,0";"11,0";"11,5";"9,7";"862,0";"862,2";"862,0";"2,2";"103,0";"5,2";"4162,10";"0,0"
"07/01/2022";"1600";"18,5";"18,8";"17,5";"59,0";"66,0";"58,0";"10,3";"11,9";"9,8";"861,5";"862,0";"861,5";"2,5";"110,0";"5,4";"4256,10";"0,0"
"07/01/2022";"1700";"18,8";"19,8";"18,2";"58,0";"62,0";"55,0";"10,5";"11,8";"9,8";"861,2";"861,5";"861,2";"2,0";"141,0";"5,5";"4087,30";"0,0"
"07/01/2022";"1800";"18,4";"20,4";"18,3";"67,0";"68,0";"57,0";"12,1";"13,3";"10,9";"860,9";"861,2";"860,8";"3,2";"110,0";"5,5";"3695,60";"0,0"
"07/01/2022";"1900";"18,0";"19,1";"17,4";"67,0";"70,0";"64,0";"11,8";"12,9";"11,5";"860,6";"860,9";"860,5";"3,3";"124,0";"6,3";"3091,80";"0,0"
"07/01/2022";"2000";"15,8";"17,9";"15,8";"74,0";"74,0";"67,0";"11,3";"12,0";"11,1";"860,4";"860,6";"860,3";"3,3";"123,0";"7,6";"2331,20";"0,0"
"07/01/2022";"2100";"14,6";"16,1";"14,5";"79,0";"79,0";"74,0";"11,0";"11,6";"10,4";"860,7";"860,7";"860,4";"3,1";"122,0";"6,5";"1106,30";"0,0"
"07/01/2022";"2200";"11,9";"14,6";"11,9";"93,0";"93,0";"79,0";"10,8";"11,2";"10,7";"861,2";"861,2";"860,7";"3,5";"112,0";"6,5";"352,50";"0,0"
"07/01/2022";"2300";"11,8";"12,0";"11,7";"93,0";"95,0";"92,0";"10,7";"11,0";"10,7";"861,5";"861,6";"861,2";"3,2";"112,0";"5,9";"8,40";"0,0"
"08/01/2022";"0000";"11,9";"12,0";"11,8";"94,0";"95,0";"93,0";"10,9";"11,2";"10,8";"861,6";"861,6";"861,5";"3,7";"104,0";"6,8";"";"0,0"
"08/01/2022";"0100";"11,8";"11,9";"11,7";"89,0";"94,0";"89,0";"9,9";"10,9";"9,9";"862,2";"862,3";"861,6";"3,4";"105,0";"7,0";"";"0,0"
"08/01/2022";"0200";"11,4";"11,8";"11,4";"91,0";"91,0";"88,0";"10,0";"10,1";"9,8";"862,2";"862,2";"862,1";"2,9";"108,0";"6,3";"";"0,0"
"08/01/2022";"0300";"10,9";"11,5";"10,9";"85,0";"91,0";"84,0";"8,5";"10,0";"8,4";"862,0";"862,2";"862,0";"3,2";"101,0";"5,9";"";"0,0"
"08/01/2022";"0400";"10,1";"10,9";"10,1";"87,0";"87,0";"84,0";"7,9";"8,5";"7,9";"861,5";"862,0";"861,4";"3,0";"83,0";"5,7";"";"0,0"
"08/01/2022";"0500";"9,7";"10,1";"9,5";"86,0";"87,0";"85,0";"7,4";"8,0";"7,3";"860,9";"861,5";"860,9";"1,8";"69,0";"5,2";"";"0,0"
"08/01/2022";"0600";"9,7";"9,8";"9,4";"89,0";"89,0";"86,0";"8,0";"8,0";"7,4";"860,4";"860,9";"860,3";"2,1";"91,0";"3,9";"";"0,0"
